"","user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url","n","popularity","geo_location"
"152","x339878424","x1480360117883318276","10/01/2022 08:05","tyesha_perez","Today marks 31 days since Taylour Young went missing! Taylour was last seen in West Houston, TX area on December 9 2021, he is 26 years old. Please help #BringTaylourHome https://t.co/zxTI7tpBsk","Twitter for iPhone",170,NA,NA,NA,FALSE,FALSE,1,2,NA,0,"BringTaylourHome",NA,NA,NA,NA,"http://pbs.twimg.com/media/FItLo3vX0AsZ3kp.jpg","https://t.co/zxTI7tpBsk","https://twitter.com/tyesha_perez/status/1480360117883318276/photo/1","photo","http://pbs.twimg.com/media/FItLo3vX0AsZ3kp.jpg http://pbs.twimg.com/media/FItLo3xWUAIFeHa.jpg","https://t.co/zxTI7tpBsk https://t.co/zxTI7tpBsk","https://twitter.com/tyesha_perez/status/1480360117883318276/photo/1 https://twitter.com/tyesha_perez/status/1480360117883318276/photo/1",NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/tyesha_perez/status/1480360117883318276","Tyesha","United States","24. #SpreadTheLove. Cole World.",NA,FALSE,817,727,0,13089,3594,"21/07/2011 20:13",FALSE,NA,NA,NA,"https://pbs.twimg.com/profile_banners/339878424/1548432557","http://abs.twimg.com/images/themes/theme10/bg.gif","http://pbs.twimg.com/profile_images/1437658810953486337/DX8ahL7g_normal.jpg",1,3,NA
"153","x1021868782728437761","x1480369405729071106","10/01/2022 08:42","Julissa42927740","#SanDiego #Missing #MissingPerson please be on the lookout https://t.co/LbiN2dvwE8","Twitter for iPhone",58,NA,NA,NA,FALSE,FALSE,0,1,NA,0,"SanDiego Missing MissingPerson",NA,NA,NA,NA,"http://pbs.twimg.com/media/FItUIM-WUAElwUW.jpg","https://t.co/LbiN2dvwE8","https://twitter.com/Julissa42927740/status/1480369405729071106/photo/1","photo","http://pbs.twimg.com/media/FItUIM-WUAElwUW.jpg","https://t.co/LbiN2dvwE8","https://twitter.com/Julissa42927740/status/1480369405729071106/photo/1",NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Julissa42927740/status/1480369405729071106","JulissaH","","",NA,FALSE,2,28,0,307,2794,"24/07/2018 21:24",FALSE,NA,NA,NA,NA,NA,"http://pbs.twimg.com/profile_images/1099414771332460546/aqLWS2Fs_normal.jpg",1,1,NA
"154","x1021868782728437761","x1480369706683019264","10/01/2022 08:43","Julissa42927740","#SanDiego #MissingPerson please be on the lookout people in San Diego https://t.co/zyVouySPIv","Twitter for iPhone",69,NA,NA,NA,FALSE,FALSE,0,1,NA,0,"SanDiego MissingPerson",NA,NA,NA,NA,"http://pbs.twimg.com/media/FItUZr4XEAIDj9v.jpg","https://t.co/zyVouySPIv","https://twitter.com/Julissa42927740/status/1480369706683019264/photo/1","photo","http://pbs.twimg.com/media/FItUZr4XEAIDj9v.jpg","https://t.co/zyVouySPIv","https://twitter.com/Julissa42927740/status/1480369706683019264/photo/1",NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Julissa42927740/status/1480369706683019264","JulissaH","","",NA,FALSE,2,28,0,307,2794,"24/07/2018 21:24",FALSE,NA,NA,NA,NA,NA,"http://pbs.twimg.com/profile_images/1099414771332460546/aqLWS2Fs_normal.jpg",1,1,NA
"155","x1379978088138776577","x1480369934152601605","10/01/2022 08:44","kahi_kumu","@SpottedElk7 #MISSINGPERSON #INDIGENOUS LAST SEEN #Vancouver BC Main Street-Science #World Train Station  5:30pm Wednesday January 5t wearing a red Hoddie
Any information callHannah Western 981-7606 Vancouver Police 604 717-3321
#INDIGENOUS #Women #KennlynnMeganWest 
#PleaseRT 
#MMIW #MMIWG https://t.co/kTd1i3U8oZ","Twitter for Android",278,"x1480363355361714176","x1349136910510395392","SpottedElk7",FALSE,FALSE,8,6,NA,0,"MISSINGPERSON INDIGENOUS Vancouver World INDIGENOUS Women KennlynnMeganWest PleaseRT MMIW MMIWG",NA,NA,NA,NA,"http://pbs.twimg.com/media/FItUmu_VUAI7cJh.jpg","https://t.co/kTd1i3U8oZ","https://twitter.com/kahi_kumu/status/1480369934152601605/photo/1","photo","http://pbs.twimg.com/media/FItUmu_VUAI7cJh.jpg","https://t.co/kTd1i3U8oZ","https://twitter.com/kahi_kumu/status/1480369934152601605/photo/1",NA,"x1349136910510395392","SpottedElk7","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/kahi_kumu/status/1480369934152601605","Kumu Zuni Sioux Tzadhiqua","#TurtleIsland Maui Havai'i","#Aloha Akua #Awantanka
#SOVEREIGNTY
#TRUTH
#REInSTATEDHawaiianKingdom
#BRITISH BURN FLAG
#Hawaiian
@ChiefSharpNoice
#IAM
#Kumu
#KumuSPEAKS
#LANDBACK",NA,FALSE,967,4998,2,19373,11132,"08/04/2021 02:03",FALSE,NA,NA,NA,"https://pbs.twimg.com/profile_banners/1379978088138776577/1619692543",NA,"http://pbs.twimg.com/profile_images/1379979347738599429/loQyovXG_normal.jpg",1,14,NA
"156","x1192875020751687681","x1480377617920450564","10/01/2022 09:15","MspSouthwestMI","Mattawan PD, in collaboration w/MSP Paw Paw, is seeking the public's help in locating Ajanae Raine Cretsinger, 14yr old Mattawan female who left home last night, Jan 8th. She was last seen with an unknown male subject in the Battle Creek area, possibly in a white VW Jetta. https://t.co/YqkIO7o5Zf","Twitter Web App",273,NA,NA,NA,FALSE,FALSE,1,1,NA,0,NA,NA,NA,NA,NA,"http://pbs.twimg.com/media/FItZDD4WUAIgLEs.jpg","https://t.co/YqkIO7o5Zf","https://twitter.com/MspSouthwestMI/status/1480377617920450564/photo/1","photo","http://pbs.twimg.com/media/FItZDD4WUAIgLEs.jpg http://pbs.twimg.com/media/FItZFYZXwActjHn.jpg http://pbs.twimg.com/media/FItZHJQWQAEa0fy.jpg","https://t.co/YqkIO7o5Zf https://t.co/YqkIO7o5Zf https://t.co/YqkIO7o5Zf","https://twitter.com/MspSouthwestMI/status/1480377617920450564/photo/1 https://twitter.com/MspSouthwestMI/status/1480377617920450564/photo/1 https://twitter.com/MspSouthwestMI/status/1480377617920450564/photo/1",NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MspSouthwestMI/status/1480377617920450564","MSPSouthwestMI","","MSP public information for Allegan, Barry, Berrien, Branch, Calhoun, Cass, Kalamazoo, St. Joseph and Van Buren counties.","https://t.co/ZrOA2TOSAs",FALSE,1156,182,16,1472,3011,"08/11/2019 18:42",TRUE,"https://t.co/ZrOA2TOSAs","https://www.michigan.gov/msp",NA,"https://pbs.twimg.com/profile_banners/1192875020751687681/1623430114",NA,"http://pbs.twimg.com/profile_images/1403392031741952013/Gwb3oWwq_normal.jpg",1,2,NA
"157","x434410170","x1480402684922392578","10/01/2022 10:54","GillianWalsh4","@RTERayDarcyShow  @RTE2fm  can you share please ! Missing since Friday morning from swords area, last seen near Donabate shoreline hotel! https://t.co/hGpQ0jGbk6","Twitter for iPhone",137,"x1480336957381042177","x434410170","GillianWalsh4",FALSE,FALSE,0,0,NA,0,NA,NA,NA,NA,NA,"http://pbs.twimg.com/media/FItyZPrVkAIDLR5.jpg","https://t.co/hGpQ0jGbk6","https://twitter.com/GillianWalsh4/status/1480402684922392578/photo/1","photo","http://pbs.twimg.com/media/FItyZPrVkAIDLR5.jpg","https://t.co/hGpQ0jGbk6","https://twitter.com/GillianWalsh4/status/1480402684922392578/photo/1",NA,"x3417763762 x57343275","RTERayDarcyShow RTE2fm","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/GillianWalsh4/status/1480402684922392578","Gilly","Melbourne, Victoria","From Dublin <U+0001F1EE><U+0001F1EA> living in <U+0001F1E6><U+0001F1FA>",NA,FALSE,8,37,0,114,660,"11/12/2011 20:40",FALSE,NA,NA,NA,NA,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1238198192002367488/py9SHLI__normal.jpg",1,0,NA
"158","x998100788","x1480404217332486149","10/01/2022 11:00","RomanJapa","@TheYoungTurks @YouTube <U+0001F630><U+0001F630>PLEASE READ WE NEED HELP<U+0001F630><U+0001F630> This is my brother im law Jamel Malik Maldonado. He was taken in by the police after being brutalized!

BUT NOW WE CAN'T FIND HIM ANYWHERE!!

#police #policebrutalities #policebrutalityawareness #missingperson #worried #stoppolicebrutallity https://t.co/8rU59PCEqn","Twitter for Android",269,"x1324027704732086272","x14957147","TheYoungTurks",FALSE,FALSE,0,0,NA,0,"police policebrutalities policebrutalityawareness missingperson worried stoppolicebrutallity",NA,NA,NA,NA,"http://pbs.twimg.com/ext_tw_video_thumb/1480404096947470342/pu/img/csDSY0yOwF622DOb.jpg","https://t.co/8rU59PCEqn","https://twitter.com/RomanJapa/status/1480404217332486149/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/1480404096947470342/pu/img/csDSY0yOwF622DOb.jpg","https://t.co/8rU59PCEqn","https://twitter.com/RomanJapa/status/1480404217332486149/video/1",NA,"x14957147 x10228272","TheYoungTurks YouTube","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/3e94c70e7a8a35d3.json","Reading","Reading, PA","city","United States","US","NA NA","NA NA","-75.95954 -75.890503 -75.890503 -75.95954 40.29676 40.29676 40.371477 40.371477","https://twitter.com/RomanJapa/status/1480404217332486149","Roman japa","","",NA,FALSE,9,115,0,194,584,"08/12/2012 22:14",FALSE,NA,NA,NA,NA,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1056565208179752962/ilsf0b-L_normal.jpg",1,0,NA
"159","x998100788","x1480405103815413760","10/01/2022 11:04","RomanJapa","@cenkuygur @JoeBiden <U+0001F630><U+0001F630>PLEASE READ WE NEED HELP<U+0001F630><U+0001F630> This is my brother im law Jamel Malik Maldonado. He was taken in by the police after being brutalized!

BUT NOW WE CAN'T FIND HIM ANYWHERE!!

#police #policebrutalities #policebrutalityawareness #missingperson #worried #stoppolicebrutallity https://t.co/XsP1ITbjmk","Twitter for Android",269,"x1480229630795599876","x429227921","cenkuygur",FALSE,FALSE,0,0,NA,0,"police policebrutalities policebrutalityawareness missingperson worried stoppolicebrutallity",NA,NA,NA,NA,"http://pbs.twimg.com/ext_tw_video_thumb/1480404959199961089/pu/img/f2SsLXL7u5N_wL22.jpg","https://t.co/XsP1ITbjmk","https://twitter.com/RomanJapa/status/1480405103815413760/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/1480404959199961089/pu/img/f2SsLXL7u5N_wL22.jpg","https://t.co/XsP1ITbjmk","https://twitter.com/RomanJapa/status/1480405103815413760/video/1",NA,"x429227921 x939091","cenkuygur JoeBiden","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/3e94c70e7a8a35d3.json","Reading","Reading, PA","city","United States","US","NA NA","NA NA","-75.95954 -75.890503 -75.890503 -75.95954 40.29676 40.29676 40.371477 40.371477","https://twitter.com/RomanJapa/status/1480405103815413760","Roman japa","","",NA,FALSE,9,115,0,194,584,"08/12/2012 22:14",FALSE,NA,NA,NA,NA,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1056565208179752962/ilsf0b-L_normal.jpg",1,0,NA
"160","x998100788","x1480405388117917702","10/01/2022 11:05","RomanJapa","@TheYoungTurks @AnaKasparian @JayarJackson @TYT <U+0001F630><U+0001F630>PLEASE READ WE NEED HELP<U+0001F630><U+0001F630> This is my brother im law Jamel Malik Maldonado. He was taken in by the police after being brutalized!

BUT NOW WE CAN'T FIND HIM ANYWHERE!!

#police #policebrutalities #policebrutalityawareness #missingperson #worried #stoppolicebrutallity https://t.co/uB69ZIzzJY","Twitter for Android",269,"x1479607394694926337","x14957147","TheYoungTurks",FALSE,FALSE,0,0,NA,0,"police policebrutalities policebrutalityawareness missingperson worried stoppolicebrutallity",NA,NA,NA,NA,"http://pbs.twimg.com/ext_tw_video_thumb/1480405154205741056/pu/img/UqX3EPs5pYP1DdHw.jpg","https://t.co/uB69ZIzzJY","https://twitter.com/RomanJapa/status/1480405388117917702/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/1480405154205741056/pu/img/UqX3EPs5pYP1DdHw.jpg","https://t.co/uB69ZIzzJY","https://twitter.com/RomanJapa/status/1480405388117917702/video/1",NA,"x14957147 x23865382 x183403584 x393588826","TheYoungTurks AnaKasparian JayarJackson TYT","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/3e94c70e7a8a35d3.json","Reading","Reading, PA","city","United States","US","NA NA","NA NA","-75.95954 -75.890503 -75.890503 -75.95954 40.29676 40.29676 40.371477 40.371477","https://twitter.com/RomanJapa/status/1480405388117917702","Roman japa","","",NA,FALSE,9,115,0,194,584,"08/12/2012 22:14",FALSE,NA,NA,NA,NA,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1056565208179752962/ilsf0b-L_normal.jpg",1,0,NA
"161","x998100788","x1480405561627881483","10/01/2022 11:06","RomanJapa","@johniadarola <U+0001F630><U+0001F630>PLEASE READ WE NEED HELP<U+0001F630><U+0001F630> This is my brother im law Jamel Malik Maldonado. He was taken in by the police after being brutalized!

BUT NOW WE CAN'T FIND HIM ANYWHERE!!

#police #policebrutalities #policebrutalityawareness #missingperson #worried #stoppolicebrutallity https://t.co/u4dWRqeC3E","Twitter for Android",269,"x1098487814205755392","x25694156","johniadarola",FALSE,FALSE,0,0,NA,0,"police policebrutalities policebrutalityawareness missingperson worried stoppolicebrutallity",NA,NA,NA,NA,"http://pbs.twimg.com/ext_tw_video_thumb/1480405303254528002/pu/img/c-RKLkYNlwWEDBEx.jpg","https://t.co/u4dWRqeC3E","https://twitter.com/RomanJapa/status/1480405561627881483/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/1480405303254528002/pu/img/c-RKLkYNlwWEDBEx.jpg","https://t.co/u4dWRqeC3E","https://twitter.com/RomanJapa/status/1480405561627881483/video/1",NA,"x25694156","johniadarola","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/3e94c70e7a8a35d3.json","Reading","Reading, PA","city","United States","US","NA NA","NA NA","-75.95954 -75.890503 -75.890503 -75.95954 40.29676 40.29676 40.371477 40.371477","https://twitter.com/RomanJapa/status/1480405561627881483","Roman japa","","",NA,FALSE,9,115,0,194,584,"08/12/2012 22:14",FALSE,NA,NA,NA,NA,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1056565208179752962/ilsf0b-L_normal.jpg",1,0,NA
"162","x61169115","x1480405594943070208","10/01/2022 11:06","CLTV36","MISSING <U+2757><U+FE0F> ANFERNEE E. CRUZ
- LAST SEEN: Wearing black sleeveless and white shorts using his tricycle (RUSI 150 BLUE) 
PLATE NO. 0301441148

- FROM: Purok 8 San Jose, City of San Fernando, Pampanga

<U+0001F4DE> If seen or found, please contact:
BOY CRUZ
0922-486-5197 https://t.co/uWCiAc39va","Twitter for iPhone",257,NA,NA,NA,FALSE,FALSE,0,1,NA,0,NA,NA,NA,NA,NA,"http://pbs.twimg.com/media/FIt1CeRUYAE33yk.jpg","https://t.co/uWCiAc39va","https://twitter.com/CLTV36/status/1480405594943070208/photo/1","photo","http://pbs.twimg.com/media/FIt1CeRUYAE33yk.jpg","https://t.co/uWCiAc39va","https://twitter.com/CLTV36/status/1480405594943070208/photo/1",NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CLTV36/status/1480405594943070208","CLTV36","Central Luzon, Philippines ","Official Account of Central Luzon TV 36. Philippines' First and Only Regional Free TV Station #ChampioningLocalPride Latest News: @cltvnews","https://t.co/cqF69vh1fh",FALSE,3828,217,15,17920,449,"29/07/2009 11:04",TRUE,"https://t.co/cqF69vh1fh","http://cltv36.tv",NA,"https://pbs.twimg.com/profile_banners/61169115/1614740704","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1366954424329928704/76LvuT9y_normal.jpg",1,1,NA
"163","x4143873194","x1480415423539474432","10/01/2022 11:45","mxttfrap","HAS ANYONE SEEN THIS MAN HELP!!!! LAST SEEN 30min AGO TALKING SH*T https://t.co/VcBCkexriI","Twitter for iPhone",66,NA,NA,NA,FALSE,FALSE,3,3,NA,0,NA,NA,NA,NA,NA,"http://pbs.twimg.com/media/FIt9-1nUUAI61xF.jpg","https://t.co/VcBCkexriI","https://twitter.com/mxttfrap/status/1480415423539474432/photo/1","photo","http://pbs.twimg.com/media/FIt9-1nUUAI61xF.jpg","https://t.co/VcBCkexriI","https://twitter.com/mxttfrap/status/1480415423539474432/photo/1",NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/mxttfrap/status/1480415423539474432","zoinks","","",NA,FALSE,103,86,0,1640,5717,"06/11/2015 07:54",FALSE,NA,NA,NA,"https://pbs.twimg.com/profile_banners/4143873194/1623801159","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1351124978167672832/sFn-vU9t_normal.jpg",1,6,NA
"164","x1274198998023372802","x1480428288648650754","10/01/2022 12:36","eric_katamba","Nandawula Martha Zakolyn was last seen on 7th Jan 2022.  Her phones have been off since then. Incase you know her whereabouts please call the numbers on the poster or inform any nearby police Station. https://t.co/tZ1R7xL3xe","Twitter for Android",200,NA,NA,NA,FALSE,FALSE,152,260,NA,0,NA,NA,NA,NA,NA,"http://pbs.twimg.com/media/FIuJXh6WQAg5d0S.jpg","https://t.co/tZ1R7xL3xe","https://twitter.com/eric_katamba/status/1480428288648650754/photo/1","photo","http://pbs.twimg.com/media/FIuJXh6WQAg5d0S.jpg","https://t.co/tZ1R7xL3xe","https://twitter.com/eric_katamba/status/1480428288648650754/photo/1",NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/eric_katamba/status/1480428288648650754","Black Decaf <U+26C2>","Brooklyn, NY","Cryptography• FX<U+0001F4C8>•Btc•Pacifist• Social Worker• DM for Ads and promo.","https://t.co/G3zB0EF08j",FALSE,9019,8875,2,39234,162668,"20/06/2020 04:35",FALSE,"https://t.co/G3zB0EF08j","http://VisionCareOpticians.co.ug",NA,"https://pbs.twimg.com/profile_banners/1274198998023372802/1626346446",NA,"http://pbs.twimg.com/profile_images/1475499980064440335/F7fm0JXf_normal.jpg",1,412,NA
"165","x47950532","x1480428989105807360","10/01/2022 12:39","WendyThorpeUK","327 days with no news about Charlie, please be vigilant he must be somewhere keep sharing and caring and let’s bring Charlie home #missingperson #findcharlieknight #YouAreLoved https://t.co/ZApWty4rmH","Twitter for iPhone",176,NA,NA,NA,FALSE,FALSE,0,0,NA,0,"missingperson findcharlieknight YouAreLoved",NA,NA,NA,NA,"http://pbs.twimg.com/media/FIuKUVcWYAEYHxD.jpg","https://t.co/ZApWty4rmH","https://twitter.com/WendyThorpeUK/status/1480428989105807360/photo/1","photo","http://pbs.twimg.com/media/FIuKUVcWYAEYHxD.jpg","https://t.co/ZApWty4rmH","https://twitter.com/WendyThorpeUK/status/1480428989105807360/photo/1",NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/WendyThorpeUK/status/1480428989105807360","WENDY THORPE","hampshire uk","growing older but never growing up and having the pleasure of my kids as my friends",NA,FALSE,182,92,3,5303,3062,"17/06/2009 12:56",FALSE,NA,NA,NA,"https://pbs.twimg.com/profile_banners/47950532/1628420082","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1439386685515632651/pPxpt6On_normal.jpg",1,0,NA
"166","x110740590","x1480434865837248515","10/01/2022 13:02","072MISSING","#MCSAMissing 

Amos Ndlovu (11) was last seen 7 January 2022.

If you personally, or your company | or your place of work, would like to make a donation to #MCSA, please click here to donate: https://t.co/cjFxxhMIZl https://t.co/acriXMowmE","Twitter Web App",215,NA,NA,NA,FALSE,FALSE,2,19,NA,0,"MCSAMissing MCSA",NA,"missingchildren.org.za/page/donate","https://t.co/cjFxxhMIZl","http://missingchildren.org.za/page/donate","http://pbs.twimg.com/media/FIuPqCyVcAgX_6T.jpg","https://t.co/acriXMowmE","https://twitter.com/072MISSING/status/1480434865837248515/photo/1","photo","http://pbs.twimg.com/media/FIuPqCyVcAgX_6T.jpg","https://t.co/acriXMowmE","https://twitter.com/072MISSING/status/1480434865837248515/photo/1",NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/072MISSING/status/1480434865837248515","Missing Children SA","South Africa","Striving to create a safe environment for every child in SA. You can also #JoinTheFight by donating here https://t.co/mutUnCi9Qi. Thank You.","https://t.co/2tmtn2Yymh",FALSE,9751,60,47,12748,1605,"02/02/2010 16:20",FALSE,"https://t.co/2tmtn2Yymh","http://www.missingchildren.org.za",NA,"https://pbs.twimg.com/profile_banners/110740590/1640989311","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1312490696272736259/P6XvtMcq_normal.jpg",1,21,NA
"167","x110740590","x1480434993868394500","10/01/2022 13:03","072MISSING","#MCSAMissing 

Katliso Radiboke (36) was last seen 3 January 2022

If you personally, or your company | or your place of work, would like to make a donation to #MCSA, please click here to donate: https://t.co/cjFxxhMIZl https://t.co/MXTgBGxakY","Twitter Web App",219,NA,NA,NA,FALSE,FALSE,3,17,NA,0,"MCSAMissing MCSA",NA,"missingchildren.org.za/page/donate","https://t.co/cjFxxhMIZl","http://missingchildren.org.za/page/donate","http://pbs.twimg.com/media/FIuPxc5VgAE73hc.jpg","https://t.co/MXTgBGxakY","https://twitter.com/072MISSING/status/1480434993868394500/photo/1","photo","http://pbs.twimg.com/media/FIuPxc5VgAE73hc.jpg","https://t.co/MXTgBGxakY","https://twitter.com/072MISSING/status/1480434993868394500/photo/1",NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/072MISSING/status/1480434993868394500","Missing Children SA","South Africa","Striving to create a safe environment for every child in SA. You can also #JoinTheFight by donating here https://t.co/mutUnCi9Qi. Thank You.","https://t.co/2tmtn2Yymh",FALSE,9751,60,47,12748,1605,"02/02/2010 16:20",FALSE,"https://t.co/2tmtn2Yymh","http://www.missingchildren.org.za",NA,"https://pbs.twimg.com/profile_banners/110740590/1640989311","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1312490696272736259/P6XvtMcq_normal.jpg",1,20,NA
